System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %
QYE++ Total Other Debits and Credits,2026-02-11,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Other Debits and Credits,2026-02-11,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ Equity Other Debits and Credits,2026-02-11,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Other Debits and Credits,2026-02-11,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ NPSAR,2026-02-11,23813446.70,282930.10,98.80,98.90,-102636.78,-0.11,95664333.92,23633153.38,94337289.34,48831.04,-1.87
NPSAR,2026-02-11,23813446.70,282930.10,98.80,98.90,-102636.78,-0.11,95664333.92,23633153.38,94337289.34,48831.04,-1.87
QYE++ SPSAR,2026-02-11,23840888.78,344373.88,99.89,99.97,-75194.70,-0.08,95664333.92,23571709.57,94337289.34,-12612.77,-1.00
SPSAR,2026-02-11,23840888.78,344373.88,99.89,99.97,-75194.70,-0.08,95664333.92,23571709.57,94337289.34,-12612.77,-1.00
QYE++ NLONG,2026-02-11,0.00,0.00,109.06,109.06,0.00,0.00,95664333.60,0.00,94337289.12,0.00,-0.85
NLONG,2026-02-11,0.00,0.00,109.06,109.06,0.00,0.00,95664333.60,0.00,94337289.12,0.00,-0.85
QYE++ SLONG,2026-02-11,0.00,0.00,104.03,104.03,0.00,0.00,95664333.60,0.00,94337289.12,0.00,-1.36
SLONG,2026-02-11,0.00,0.00,104.03,104.03,0.00,0.00,95664333.60,0.00,94337289.12,0.00,-1.36
QYE++ PSAR,2026-02-11,47654335.48,627303.98,99.34,99.44,-177831.48,-0.09,191328667.84,47204862.94,188674578.68,36218.27,-1.44
PSAR,2026-02-11,47654335.48,627303.98,99.34,99.44,-177831.48,-0.09,191328667.84,47204862.94,188674578.68,36218.27,-1.44
QYE++ LONG,2026-02-11,0.00,0.00,106.53,106.53,0.00,0.00,191328667.20,0.00,188674578.24,0.00,-1.10
LONG,2026-02-11,0.00,0.00,106.53,106.53,0.00,0.00,191328667.20,0.00,188674578.24,0.00,-1.10
QYE++ Total Portfolio Value,2026-02-11,47648881.87,632567.32,105.72,105.82,-183285.09,-0.10,191328667.00,47199599.60,188674578.00,30954.93,-1.03
Total Portfolio Value,2026-02-11,47648881.87,632567.32,105.75,105.86,-183285.09,-0.10,191328667.00,47199599.60,188674578.00,30954.93,-1.02
Qode Total Portfolio,2026-02-11,10075425.61,0.00,105.75,105.86,-183285.09,-0.10,191328667.00,10258710.70,188674578.00,30954.93,-1.02
QYE++ Zerodha Total Portfolio,2026-02-11,191775396.86,0.00,106.33,106.36,-34765.66,-0.02,191810162.52,191810162.52,191341031.41,469131.11,-0.02
Zerodha Total Portfolio,2026-02-11,191775396.86,0.00,106.33,106.36,-34765.66,-0.02,191810162.52,191810162.52,191341031.41,469131.11,-0.02
QYE++ NPSAR1,2026-02-12,1301987.68,-9913.63,102.87,103.36,-25291.50,-0.48,5309116.71,1337192.81,5314685.24,8521.50,-1.28
NPSAR1,2026-02-12,1301987.68,-9913.63,102.88,103.37,-25291.50,-0.48,5309116.71,1337192.81,5314685.24,8521.50,-1.27
QYE++ NPSAR10,2026-02-12,3061817.13,6420.46,104.13,103.47,75439.00,0.63,11945512.50,2979957.66,11958041.69,-9552.76,0.00
NPSAR10,2026-02-12,3061817.13,6420.46,104.13,103.48,75439.00,0.63,11945512.50,2979957.66,11958041.69,-9552.76,0.00
QYE++ NPSAR11,2026-02-12,3006162.87,56555.87,99.39,99.23,19784.74,0.17,11945512.50,2929822.26,11958041.69,-59688.16,-1.46
NPSAR11,2026-02-12,3006162.87,56555.87,99.37,99.21,19784.74,0.17,11945512.50,2929822.26,11958041.69,-59688.16,-1.47
QYE++ NPSAR12,2026-02-12,2984160.04,50523.56,97.60,97.62,-2218.09,-0.02,11945512.50,2935854.56,11958041.69,-53655.86,-4.52
NPSAR12,2026-02-12,2984160.04,50523.56,97.58,97.60,-2218.09,-0.02,11945512.50,2935854.56,11958041.69,-53655.86,-4.53
QYE++ NPSAR13,2026-02-12,2985400.33,53301.21,99.71,99.72,-977.80,-0.01,11945512.50,2933076.92,11958041.69,-56433.50,-2.65
NPSAR13,2026-02-12,2985400.33,53301.21,99.71,99.72,-977.80,-0.01,11945512.50,2933076.92,11958041.69,-56433.50,-2.66
QYE++ NPSAR2,2026-02-12,1301987.68,-9913.63,96.35,96.81,-25291.50,-0.48,5309116.71,1337192.81,5314685.24,8521.50,-5.54
NPSAR2,2026-02-12,1301987.68,-9913.63,96.36,96.82,-25291.50,-0.48,5309116.71,1337192.81,5314685.24,8521.50,-5.53
QYE++ NPSAR3,2026-02-12,1308577.09,-9913.63,100.28,100.64,-18702.09,-0.35,5309116.71,1337192.81,5314685.24,8521.50,-1.95
NPSAR3,2026-02-12,1308577.09,-9913.63,100.26,100.61,-18702.09,-0.35,5309116.71,1337192.81,5314685.24,8521.50,-1.97
QYE++ NPSAR4,2026-02-12,1323967.72,-9913.63,97.65,97.71,-3311.46,-0.06,5309116.71,1337192.81,5314685.24,8521.50,-2.35
NPSAR4,2026-02-12,1323967.72,-9913.63,97.66,97.72,-3311.46,-0.06,5309116.71,1337192.81,5314685.24,8521.50,-2.34
QYE++ NPSAR5,2026-02-12,1301987.68,-9913.63,93.41,93.86,-25291.50,-0.48,5309116.71,1337192.81,5314685.24,8521.50,-6.59
NPSAR5,2026-02-12,1301987.68,-9913.63,93.39,93.84,-25291.50,-0.48,5309116.71,1337192.81,5314685.24,8521.50,-6.61
QYE++ NPSAR6,2026-02-12,1301987.68,-9913.63,96.63,97.09,-25291.50,-0.48,5309116.71,1337192.81,5314685.24,8521.50,-4.78
NPSAR6,2026-02-12,1301987.68,-9913.63,96.61,97.07,-25291.50,-0.48,5309116.71,1337192.81,5314685.24,8521.50,-4.78
QYE++ NPSAR7,2026-02-12,1282168.54,-9913.63,97.48,98.31,-45110.64,-0.85,5309116.71,1337192.81,5314685.24,8521.50,-3.67
NPSAR7,2026-02-12,1282168.54,-9913.63,97.47,98.31,-45110.64,-0.85,5309116.71,1337192.81,5314685.24,8521.50,-3.68
QYE++ NPSAR8,2026-02-12,1308577.09,-9913.63,93.30,93.63,-18702.09,-0.35,5309116.71,1337192.81,5314685.24,8521.50,-6.70
NPSAR8,2026-02-12,1308577.09,-9913.63,93.29,93.62,-18702.09,-0.35,5309116.71,1337192.81,5314685.24,8521.50,-6.71
QYE++ NPSAR9,2026-02-12,1307688.49,-9913.63,96.54,96.90,-19590.69,-0.37,5309116.71,1337192.81,5314685.24,8521.50,-3.46
NPSAR9,2026-02-12,1307688.49,-9913.63,96.54,96.90,-19590.69,-0.37,5309116.71,1337192.81,5314685.24,8521.50,-3.46
QYE++ SPSAR1,2026-02-12,1335750.24,-4572.13,102.80,102.64,8471.06,0.16,5309116.71,1331851.31,5314685.24,3180.00,-0.47
SPSAR1,2026-02-12,1335750.24,-4572.13,102.80,102.64,8471.06,0.16,5309116.71,1331851.31,5314685.24,3180.00,-0.46
QYE++ SPSAR10,2026-02-12,3046017.79,-14934.90,106.11,105.58,59639.66,0.50,11945512.50,3001313.02,11958041.69,11802.60,0.00
SPSAR10,2026-02-12,3046017.79,-14934.90,106.10,105.57,59639.66,0.50,11945512.50,3001313.02,11958041.69,11802.60,0.00
QYE++ SPSAR11,2026-02-12,3005989.29,28579.54,102.67,102.50,19611.16,0.16,11945512.50,2957798.58,11958041.69,-31711.84,-0.10
SPSAR11,2026-02-12,3005989.29,28579.54,102.68,102.51,19611.16,0.16,11945512.50,2957798.58,11958041.69,-31711.84,-0.10
QYE++ SPSAR12,2026-02-12,3008242.34,16417.69,101.05,100.86,21864.21,0.18,11945512.50,2969960.43,11958041.69,-19549.99,-0.66
SPSAR12,2026-02-12,3008242.34,16417.69,101.06,100.88,21864.21,0.18,11945512.50,2969960.43,11958041.69,-19549.99,-0.65
QYE++ SPSAR13,2026-02-12,3011220.86,34076.60,100.20,99.99,24842.73,0.21,11945512.50,2952301.53,11958041.69,-37208.89,-2.63
SPSAR13,2026-02-12,3011220.86,34076.60,100.21,100.00,24842.73,0.21,11945512.50,2952301.53,11958041.69,-37208.89,-2.62
QYE++ SPSAR2,2026-02-12,1335639.32,-4572.13,96.74,96.59,8360.14,0.16,5309116.71,1331851.31,5314685.24,3180.00,-5.28
SPSAR2,2026-02-12,1335639.32,-4572.13,96.73,96.58,8360.14,0.16,5309116.71,1331851.31,5314685.24,3180.00,-5.28
QYE++ SPSAR3,2026-02-12,1349629.98,-4572.13,99.61,99.20,22350.80,0.42,5309116.71,1331851.31,5314685.24,3180.00,-3.24
SPSAR3,2026-02-12,1349629.98,-4572.13,99.62,99.20,22350.80,0.42,5309116.71,1331851.31,5314685.24,3180.00,-3.23
QYE++ SPSAR4,2026-02-12,1352504.76,-2479.45,97.76,97.29,25225.58,0.48,5309116.71,1329758.63,5314685.24,1087.32,-2.37
SPSAR4,2026-02-12,1352504.76,-2479.45,97.73,97.27,25225.58,0.48,5309116.71,1329758.63,5314685.24,1087.32,-2.38
QYE++ SPSAR5,2026-02-12,1266320.61,28671.77,92.87,93.95,-60958.57,-1.15,5309116.71,1298607.41,5314685.24,-30063.90,-7.43
SPSAR5,2026-02-12,1266320.61,28671.77,92.87,93.95,-60958.57,-1.15,5309116.71,1298607.41,5314685.24,-30063.90,-7.42
QYE++ SPSAR6,2026-02-12,1258434.48,-4386.13,96.54,97.81,-68844.70,-1.30,5309116.71,1331665.31,5314685.24,2994.00,-5.45
SPSAR6,2026-02-12,1258434.48,-4386.13,96.56,97.83,-68844.70,-1.30,5309116.71,1331665.31,5314685.24,2994.00,-5.44
QYE++ SPSAR7,2026-02-12,1293027.30,-5844.13,94.63,95.24,-34251.88,-0.65,5309116.71,1333123.31,5314685.24,4452.00,-5.37
SPSAR7,2026-02-12,1293027.30,-5844.13,94.64,95.25,-34251.88,-0.65,5309116.71,1333123.31,5314685.24,4452.00,-5.36
QYE++ SPSAR8,2026-02-12,1311550.46,-8178.13,96.93,97.22,-15728.72,-0.30,5309116.71,1335457.31,5314685.24,6786.00,-3.07
SPSAR8,2026-02-12,1311550.46,-8178.13,96.90,97.19,-15728.72,-0.30,5309116.71,1335457.31,5314685.24,6786.00,-3.10
QYE++ SPSAR9,2026-02-12,1327318.37,-8070.13,98.33,98.33,39.19,0.00,5309116.71,1335349.31,5314685.24,6678.00,-1.67
SPSAR9,2026-02-12,1327318.37,-8070.13,98.30,98.30,39.19,0.00,5309116.71,1335349.31,5314685.24,6678.00,-1.70
QYE++ NLONG1,2026-02-12,-14091.17,0.00,105.11,105.48,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.72
NLONG1,2026-02-12,-14091.17,0.00,105.11,105.48,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.71
QYE++ NLONG10,2026-02-12,0.00,0.00,110.17,110.17,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.54
NLONG10,2026-02-12,0.00,0.00,110.19,110.19,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.54
QYE++ NLONG11,2026-02-12,-14091.17,0.00,113.79,114.19,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.66
NLONG11,2026-02-12,-14091.17,0.00,113.78,114.18,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.65
QYE++ NLONG12,2026-02-12,0.00,0.00,114.73,114.73,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.51
NLONG12,2026-02-12,0.00,0.00,114.72,114.72,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.50
QYE++ NLONG13,2026-02-12,0.00,0.00,105.52,105.52,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.61
NLONG13,2026-02-12,0.00,0.00,105.53,105.53,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.60
QYE++ NLONG14,2026-02-12,0.00,0.00,106.44,106.44,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.68
NLONG14,2026-02-12,0.00,0.00,106.45,106.45,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.67
QYE++ NLONG15,2026-02-12,0.00,0.00,107.89,107.89,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.70
NLONG15,2026-02-12,0.00,0.00,107.90,107.90,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.70
QYE++ NLONG16,2026-02-12,0.00,0.00,108.04,108.04,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.76
NLONG16,2026-02-12,0.00,0.00,108.03,108.03,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.76
QYE++ NLONG17,2026-02-12,0.00,0.00,107.77,107.77,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.64
NLONG17,2026-02-12,0.00,0.00,107.79,107.79,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.63
QYE++ NLONG18,2026-02-12,0.00,0.00,107.42,107.42,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.68
NLONG18,2026-02-12,0.00,0.00,107.41,107.41,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.68
QYE++ NLONG19,2026-02-12,0.00,0.00,108.33,108.33,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.69
NLONG19,2026-02-12,0.00,0.00,108.32,108.32,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.69
QYE++ NLONG2,2026-02-12,0.00,0.00,96.45,96.45,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-4.07
NLONG2,2026-02-12,0.00,0.00,96.44,96.44,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-4.08
QYE++ NLONG20,2026-02-12,0.00,0.00,109.03,109.03,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.66
NLONG20,2026-02-12,0.00,0.00,109.01,109.01,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.66
QYE++ NLONG21,2026-02-12,0.00,0.00,109.98,109.98,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.38
NLONG21,2026-02-12,0.00,0.00,109.97,109.97,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.38
QYE++ NLONG22,2026-02-12,0.00,0.00,110.26,110.26,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.44
NLONG22,2026-02-12,0.00,0.00,110.24,110.24,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.44
QYE++ NLONG23,2026-02-12,0.00,0.00,114.26,114.26,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.39
NLONG23,2026-02-12,0.00,0.00,114.27,114.27,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.38
QYE++ NLONG24,2026-02-12,0.00,0.00,115.75,115.75,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.44
NLONG24,2026-02-12,0.00,0.00,115.76,115.76,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.44
QYE++ NLONG3,2026-02-12,-14091.17,0.00,108.42,108.80,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.78
NLONG3,2026-02-12,-14091.17,0.00,108.41,108.80,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.78
QYE++ NLONG4,2026-02-12,0.00,0.00,109.01,109.01,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.56
NLONG4,2026-02-12,0.00,0.00,109.01,109.01,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.56
QYE++ NLONG5,2026-02-12,-14091.17,0.00,109.03,109.41,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.75
NLONG5,2026-02-12,-14091.17,0.00,109.01,109.40,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.75
QYE++ NLONG6,2026-02-12,0.00,0.00,106.03,106.03,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.54
NLONG6,2026-02-12,0.00,0.00,106.02,106.02,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.54
QYE++ NLONG7,2026-02-12,-14091.17,0.00,111.07,111.47,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.74
NLONG7,2026-02-12,-14091.17,0.00,111.07,111.46,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.73
QYE++ NLONG8,2026-02-12,0.00,0.00,110.06,110.06,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.51
NLONG8,2026-02-12,0.00,0.00,110.06,110.06,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.51
QYE++ NLONG9,2026-02-12,-14091.17,0.00,110.93,111.32,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.67
NLONG9,2026-02-12,-14091.17,0.00,110.92,111.31,-14091.17,-0.35,3981837.50,0.00,3986013.90,0.00,-0.66
QYE++ SLONG1,2026-02-12,-5020.17,0.00,104.81,104.94,-5020.17,-0.13,3981837.50,0.00,3986013.90,0.00,-0.82
SLONG1,2026-02-12,-5020.17,0.00,104.82,104.95,-5020.17,-0.13,3981837.50,0.00,3986013.90,0.00,-0.81
QYE++ SLONG10,2026-02-12,0.00,0.00,103.73,103.73,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.92
SLONG10,2026-02-12,0.00,0.00,103.73,103.73,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.92
QYE++ SLONG11,2026-02-12,-46206.85,0.00,104.61,105.83,-46206.85,-1.16,3981837.50,0.00,3986013.90,0.00,-3.23
SLONG11,2026-02-12,-46206.85,0.00,104.60,105.83,-46206.85,-1.16,3981837.50,0.00,3986013.90,0.00,-3.23
QYE++ SLONG12,2026-02-12,0.00,0.00,102.23,102.23,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.67
SLONG12,2026-02-12,0.00,0.00,102.24,102.24,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.66
QYE++ SLONG13,2026-02-12,0.00,0.00,103.31,103.31,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.82
SLONG13,2026-02-12,0.00,0.00,103.33,103.33,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.82
QYE++ SLONG14,2026-02-12,0.00,0.00,103.70,103.70,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-2.00
SLONG14,2026-02-12,0.00,0.00,103.71,103.71,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-2.00
QYE++ SLONG15,2026-02-12,0.00,0.00,104.78,104.78,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.66
SLONG15,2026-02-12,0.00,0.00,104.77,104.77,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.65
QYE++ SLONG16,2026-02-12,0.00,0.00,104.35,104.35,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.87
SLONG16,2026-02-12,0.00,0.00,104.35,104.35,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.86
QYE++ SLONG17,2026-02-12,0.00,0.00,104.42,104.42,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.82
SLONG17,2026-02-12,0.00,0.00,104.43,104.43,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.82
QYE++ SLONG18,2026-02-12,0.00,0.00,104.08,104.08,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.94
SLONG18,2026-02-12,0.00,0.00,104.08,104.08,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.94
QYE++ SLONG19,2026-02-12,0.00,0.00,106.14,106.14,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.62
SLONG19,2026-02-12,0.00,0.00,106.15,106.15,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.62
QYE++ SLONG2,2026-02-12,0.00,0.00,95.36,95.36,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-5.64
SLONG2,2026-02-12,0.00,0.00,95.35,95.35,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-5.65
QYE++ SLONG20,2026-02-12,0.00,0.00,103.70,103.70,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-2.01
SLONG20,2026-02-12,0.00,0.00,103.69,103.69,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-2.01
QYE++ SLONG21,2026-02-12,0.00,0.00,106.02,106.02,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.76
SLONG21,2026-02-12,0.00,0.00,106.03,106.03,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.76
QYE++ SLONG22,2026-02-12,0.00,0.00,106.07,106.07,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.94
SLONG22,2026-02-12,0.00,0.00,106.06,106.06,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.94
QYE++ SLONG23,2026-02-12,0.00,0.00,107.00,107.00,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.68
SLONG23,2026-02-12,0.00,0.00,107.01,107.01,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.68
QYE++ SLONG24,2026-02-12,0.00,0.00,106.77,106.77,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.89
SLONG24,2026-02-12,0.00,0.00,106.78,106.78,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.89
QYE++ SLONG3,2026-02-12,-46206.85,0.00,100.65,101.83,-46206.85,-1.16,3981837.50,0.00,3986013.90,0.00,-3.29
SLONG3,2026-02-12,-46206.85,0.00,100.65,101.83,-46206.85,-1.16,3981837.50,0.00,3986013.90,0.00,-3.30
QYE++ SLONG4,2026-02-12,0.00,0.00,100.78,100.78,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.67
SLONG4,2026-02-12,0.00,0.00,100.78,100.78,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.67
QYE++ SLONG5,2026-02-12,-5020.17,0.00,105.79,105.92,-5020.17,-0.13,3981837.50,0.00,3986013.90,0.00,-0.78
SLONG5,2026-02-12,-5020.17,0.00,105.80,105.93,-5020.17,-0.13,3981837.50,0.00,3986013.90,0.00,-0.78
QYE++ SLONG6,2026-02-12,0.00,0.00,103.16,103.16,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.92
SLONG6,2026-02-12,0.00,0.00,103.16,103.16,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-0.92
QYE++ SLONG7,2026-02-12,-46206.85,0.00,101.12,102.31,-46206.85,-1.16,3981837.50,0.00,3986013.90,0.00,-3.23
SLONG7,2026-02-12,-46206.85,0.00,101.11,102.30,-46206.85,-1.16,3981837.50,0.00,3986013.90,0.00,-3.23
QYE++ SLONG8,2026-02-12,0.00,0.00,102.23,102.23,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.67
SLONG8,2026-02-12,0.00,0.00,102.23,102.23,0.00,0.00,3981837.50,0.00,3986013.90,0.00,-1.66
QYE++ SLONG9,2026-02-12,-5020.17,0.00,108.01,108.14,-5020.17,-0.13,3981837.50,0.00,3986013.90,0.00,-0.75
SLONG9,2026-02-12,-5020.17,0.00,107.99,108.13,-5020.17,-0.13,3981837.50,0.00,3986013.90,0.00,-0.75
Liquidcase Stock Holdings,2026-02-12,36189773.20,0.00,100.48,100.47,3211.16,0.01,36186562.04,36186562.04,36180139.72,6422.32,0.00
QYE++ Liquidcase Stock Holdings,2026-02-12,36189773.20,0.00,100.48,100.47,3211.16,0.01,36186562.04,36186562.04,36180139.72,6422.32,0.00
QYE++ Debt Stock Holdings,2026-02-12,36189773.20,0.00,100.48,100.47,3211.16,0.01,36186562.04,36186562.04,36180139.72,6422.32,0.00
Debt Stock Holdings,2026-02-12,36189773.20,0.00,100.48,100.47,3211.16,0.01,36186562.04,36186562.04,36180139.72,6422.32,0.00
QYE++ Stock Holdings,2026-02-12,36189773.20,0.00,100.48,100.47,3211.16,0.01,36186562.04,36186562.04,36180139.72,6422.32,0.00
Stock Holdings,2026-02-12,36189773.20,0.00,100.48,100.47,3211.16,0.01,36186562.04,36186562.04,36180139.72,6422.32,0.00
Small Cap Mutual Funds,2026-02-12,126852711.80,0.00,100.49,100.96,-595499.68,-0.47,127448211.48,127448211.48,127306114.37,142097.11,-0.47
QYE++ Small Cap Mutual Funds,2026-02-12,126852711.80,0.00,100.49,100.96,-595499.68,-0.47,127448211.48,127448211.48,127306114.37,142097.11,-0.47
QYE++ Mutual Funds,2026-02-12,126852711.80,0.00,100.49,100.96,-595499.68,-0.47,127448211.48,127448211.48,127306114.37,142097.11,-0.47
QYE++ Equity Mutual Funds,2026-02-12,126852711.80,0.00,100.49,100.96,-595499.68,-0.47,127448211.48,127448211.48,127306114.37,142097.11,-0.47
Equity Mutual Funds,2026-02-12,126852711.80,0.00,100.49,100.96,-595499.68,-0.47,127448211.48,127448211.48,127306114.37,142097.11,-0.47
Mutual Funds,2026-02-12,126852711.80,0.00,100.49,100.96,-595499.68,-0.47,127448211.48,127448211.48,127306114.37,142097.11,-0.47
QYE++ Miscellaneous P&L,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Miscellaneous P&L,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ Equity Holdings Tax,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Holdings Tax,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ Total Tax,2026-02-12,-6165.08,5453.61,100.00,100.00,-6165.08,0.00,0.00,-5453.61,0.00,-5453.61,0.00
Total Tax,2026-02-12,-6165.08,5453.61,100.00,100.00,-6165.08,0.00,0.00,-5453.61,0.00,-5453.61,0.00
QYE++ F&O Tax,2026-02-12,-6165.08,5453.61,100.00,100.00,-6165.08,0.00,0.00,-5453.61,0.00,-5453.61,0.00
F&O Tax,2026-02-12,-6165.08,5453.61,100.00,100.00,-6165.08,0.00,0.00,-5453.61,0.00,-5453.61,0.00
Equity Intraday Tax,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MCX Tax,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ Total Other Debits and Credits,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Other Debits and Credits,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ Equity Other Debits and Credits,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Other Debits and Credits,2026-02-12,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ NPSAR,2026-02-12,23776469.98,77578.41,98.68,98.80,-114555.12,-0.12,95564100.39,23813446.70,95664333.92,-102636.78,-1.99
NPSAR,2026-02-12,23776469.98,77578.41,98.68,98.80,-114555.12,-0.12,95564100.39,23813446.70,95664333.92,-102636.78,-1.99
QYE++ SPSAR,2026-02-12,23901645.76,50136.33,99.90,99.89,10620.66,0.01,95564100.39,23840888.78,95664333.92,-75194.70,-0.99
SPSAR,2026-02-12,23901645.76,50136.33,99.90,99.89,10620.66,0.01,95564100.39,23840888.78,95664333.92,-75194.70,-0.99
QYE++ NLONG,2026-02-12,-84547.02,0.00,108.96,109.06,-84547.02,-0.09,95564100.00,0.00,95664333.60,0.00,-0.93
