System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %
Liquidcase Stock Holdings,2026-01-28,6597000.00,0.00,100.12,100.11,586.40,0.01,6596413.60,6596413.60,6595827.20,586.40,0.00
Small Cap Stock Holdings,2026-01-28,11016450.00,0.00,98.10,95.33,311300.00,2.91,10705150.00,10705150.00,10686275.00,18875.00,-1.90
Debt Stock Holdings,2026-01-28,6597000.00,0.00,100.12,100.11,586.40,0.01,6596413.60,6596413.60,6595827.20,586.40,0.00
Equity Stock Holdings,2026-01-28,37188143.75,0.00,97.93,96.52,534213.75,1.46,36653930.00,36653930.00,36560880.00,93050.00,-2.07
Stock Holdings,2026-01-28,43785143.75,0.00,98.27,97.07,534800.15,1.24,43250343.60,43250343.60,43156707.20,93636.40,-1.73
Miscellaneous P&L,2026-01-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Tax,2026-01-28,-2333.54,4923.63,100.00,100.00,-2333.54,0.00,0.00,-4923.63,0.00,0.00,0.00
Equity Holdings Tax,2026-01-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Intraday Tax,2026-01-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F&O Tax,2026-01-28,-2333.54,4923.63,100.00,100.00,-2333.54,0.00,0.00,-4923.63,0.00,0.00,0.00
MCX Tax,2026-01-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Other Debits and Credits,2026-01-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Other Debits and Credits,2026-01-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NPSAR,2026-01-28,2948989.22,73275.78,100.05,100.11,-12744.23,-0.05,23693867.58,2888457.69,23763549.65,-81986.02,-0.40
SPSAR,2026-01-28,2948759.20,43108.61,100.37,100.42,-12974.25,-0.05,23693867.58,2918624.86,23763549.65,-51818.85,-0.27
NLONG,2026-01-28,-46458.80,112405.43,101.02,101.22,-46458.80,-0.20,23693867.52,-112405.43,23763549.60,-112405.43,-0.67
SLONG,2026-01-28,-91455.63,36686.14,100.57,100.96,-91455.63,-0.39,23693867.52,-36686.14,23763549.60,-36686.14,-0.62
PSAR,2026-01-28,5897748.42,116384.39,100.21,100.26,-25718.48,-0.05,47387735.16,5807082.54,47527099.30,-133804.87,-0.34
LONG,2026-01-28,-137914.43,149091.57,100.80,101.09,-137914.43,-0.29,47387735.04,-149091.57,47527099.20,-149091.57,-0.60
Total Portfolio Value,2026-01-28,5757500.44,270399.59,100.95,101.30,-165966.45,-0.35,47387735.00,5653067.34,47527099.00,-287820.07,-0.95
Zerodha Total Portfolio,2026-01-28,47679816.58,0.00,99.40,98.63,368833.70,0.78,47310982.88,47310982.88,47505166.55,-194183.67,-0.60
NPSAR1,2026-01-29,163282.34,2904.84,100.46,100.67,-2772.25,-0.21,1328436.71,163149.75,1316325.98,-1391.00,-0.32
NPSAR10,2026-01-29,365435.94,-4686.36,100.54,100.82,-8186.88,-0.27,2988982.56,378309.18,2961733.44,8092.50,-0.28
NPSAR11,2026-01-29,368287.98,11492.31,99.01,99.19,-5334.84,-0.18,2988982.56,362130.51,2961733.44,-8086.17,-1.22
NPSAR12,2026-01-29,375185.27,6401.70,99.19,99.14,1562.45,0.05,2988982.56,367221.12,2961733.44,-2995.56,-1.52
NPSAR13,2026-01-29,372053.49,1573.38,99.45,99.50,-1569.33,-0.05,2988982.56,372049.44,2961733.44,1832.76,-1.28
NPSAR2,2026-01-29,162971.58,2904.84,100.45,100.68,-3083.01,-0.23,1328436.71,163149.75,1316325.98,-1391.00,-0.34
NPSAR3,2026-01-29,169619.84,2642.61,100.95,100.68,3565.25,0.27,1328436.71,163411.98,1316325.98,-1128.77,0.00
NPSAR4,2026-01-29,169863.59,3680.03,101.07,100.78,3809.00,0.29,1328436.71,162374.56,1316325.98,-2166.19,0.00
NPSAR5,2026-01-29,169619.84,2616.00,101.15,100.88,3565.25,0.27,1328436.71,163438.59,1316325.98,-1102.16,0.00
NPSAR6,2026-01-29,169619.84,2616.00,101.10,100.83,3565.25,0.27,1328436.71,163438.59,1316325.98,-1102.16,0.00
NPSAR7,2026-01-29,169619.84,2616.00,100.37,100.10,3565.25,0.27,1328436.71,163438.59,1316325.98,-1102.16,-0.25
NPSAR8,2026-01-29,169619.84,2616.00,99.81,99.54,3565.25,0.27,1328436.71,163438.59,1316325.98,-1102.16,-0.93
NPSAR9,2026-01-29,169619.84,2616.00,100.07,99.80,3565.25,0.27,1328436.71,163438.59,1316325.98,-1102.16,-0.65
SPSAR1,2026-01-29,164838.19,2100.84,100.83,100.92,-1216.40,-0.09,1328436.71,163953.75,1316325.98,-587.00,-0.14
SPSAR10,2026-01-29,371019.28,-2863.86,100.85,100.94,-2603.54,-0.09,2988982.56,376486.68,2961733.44,6270.00,-0.09
SPSAR11,2026-01-29,368843.44,7186.45,99.57,99.73,-4779.38,-0.16,2988982.56,366436.37,2961733.44,-3780.31,-0.82
SPSAR12,2026-01-29,366517.37,3041.14,100.11,100.35,-7105.45,-0.24,2988982.56,370581.68,2961733.44,365.00,-0.52
SPSAR13,2026-01-29,367247.81,497.08,99.59,99.80,-6375.01,-0.21,2988982.56,373125.74,2961733.44,2909.06,-1.44
SPSAR2,2026-01-29,166923.71,1897.84,101.00,100.93,869.12,0.07,1328436.71,164156.75,1316325.98,-384.00,0.00
SPSAR3,2026-01-29,173462.34,2100.84,101.48,100.92,7407.75,0.56,1328436.71,163953.75,1316325.98,-587.00,0.00
SPSAR4,2026-01-29,171261.48,3436.44,101.31,100.91,5206.89,0.39,1328436.71,162618.15,1316325.98,-1922.60,0.00
SPSAR5,2026-01-29,171592.53,3436.44,101.36,100.94,5537.94,0.42,1328436.71,162618.15,1316325.98,-1922.60,0.00
SPSAR6,2026-01-29,170375.71,1618.54,101.42,101.09,4321.12,0.33,1328436.71,164436.05,1316325.98,-104.70,0.00
SPSAR7,2026-01-29,171525.92,6543.52,100.21,99.80,5471.33,0.41,1328436.71,159511.07,1316325.98,-5029.68,-0.30
SPSAR8,2026-01-29,171514.14,5614.05,99.96,99.55,5459.55,0.41,1328436.71,160440.54,1316325.98,-4100.21,-0.54
SPSAR9,2026-01-29,171287.84,5614.05,100.06,99.67,5233.25,0.39,1328436.71,160440.54,1316325.98,-4100.21,-0.44
NLONG1,2026-01-29,-5918.87,0.00,99.73,100.33,-5918.87,-0.59,996327.52,0.00,987244.48,0.00,-0.90
NLONG10,2026-01-29,758.09,0.00,100.39,100.31,758.09,0.08,996327.52,0.00,987244.48,0.00,-0.35
NLONG11,2026-01-29,0.00,0.00,102.84,102.84,0.00,0.00,996327.52,0.00,987244.48,0.00,-0.70
NLONG12,2026-01-29,758.09,0.00,103.10,103.02,758.09,0.08,996327.52,0.00,987244.48,0.00,0.00
NLONG13,2026-01-29,4842.46,4715.85,100.48,99.99,4842.46,0.49,996327.52,-4715.85,987244.48,-4715.85,-0.70
NLONG14,2026-01-29,4939.36,4696.48,100.42,99.92,4939.36,0.50,996327.52,-4696.48,987244.48,-4696.48,-0.53
NLONG15,2026-01-29,5352.83,3119.30,102.11,101.56,5352.83,0.54,996327.52,-3119.30,987244.48,-3119.30,-1.31
NLONG16,2026-01-29,4939.36,3119.30,102.71,102.20,4939.36,0.50,996327.52,-3119.30,987244.48,-3119.30,0.00
NLONG17,2026-01-29,4541.64,4715.85,99.94,99.49,4541.64,0.46,996327.52,-4715.85,987244.48,-4715.85,-0.74
NLONG18,2026-01-29,4638.54,4696.48,99.51,99.05,4638.54,0.47,996327.52,-4696.48,987244.48,-4696.48,-0.82
NLONG19,2026-01-29,4319.57,2815.01,101.54,101.10,4319.57,0.43,996327.52,-2815.01,987244.48,-2815.01,-1.03
NLONG2,2026-01-29,758.09,0.00,99.50,99.42,758.09,0.08,996327.52,0.00,987244.48,0.00,-1.23
NLONG20,2026-01-29,3906.10,2563.06,101.72,101.32,3906.10,0.39,996327.52,-2563.06,987244.48,-2563.06,-0.21
NLONG21,2026-01-29,882.36,4666.77,99.32,99.23,882.36,0.09,996327.52,-4666.77,987244.48,-4666.77,-1.29
NLONG22,2026-01-29,979.26,4647.40,99.35,99.25,979.26,0.10,996327.52,-4647.40,987244.48,-4647.40,-1.11
NLONG23,2026-01-29,1445.05,2703.76,103.05,102.90,1445.05,0.15,996327.52,-2703.76,987244.48,-2703.76,-0.69
NLONG24,2026-01-29,1031.58,2422.36,103.92,103.81,1031.58,0.10,996327.52,-2422.36,987244.48,-2422.36,-0.14
NLONG3,2026-01-29,-7410.96,0.00,101.40,102.16,-7410.96,-0.74,996327.52,0.00,987244.48,0.00,-1.54
NLONG4,2026-01-29,758.09,0.00,101.83,101.75,758.09,0.08,996327.52,0.00,987244.48,0.00,-0.53
NLONG5,2026-01-29,-7312.87,0.00,99.72,100.46,-7312.87,-0.73,996327.52,0.00,987244.48,0.00,-1.04
NLONG6,2026-01-29,758.09,1577.18,99.42,99.34,758.09,0.08,996327.52,-1577.18,987244.48,-1577.18,-1.31
NLONG7,2026-01-29,0.00,0.00,102.15,102.15,0.00,0.00,996327.52,0.00,987244.48,0.00,-0.83
NLONG8,2026-01-29,758.09,0.00,101.95,101.87,758.09,0.08,996327.52,0.00,987244.48,0.00,-0.41
NLONG9,2026-01-29,0.00,0.00,101.08,101.08,0.00,0.00,996327.52,0.00,987244.48,0.00,-0.13
SLONG1,2026-01-29,-5740.07,-4405.85,100.08,100.66,-5740.07,-0.58,996327.52,4405.85,987244.48,4405.85,-1.25
SLONG10,2026-01-29,314.12,5886.92,100.19,100.16,314.12,0.03,996327.52,-5886.92,987244.48,-5886.92,-1.18
SLONG11,2026-01-29,0.00,0.00,101.45,101.45,0.00,0.00,996327.52,0.00,987244.48,0.00,-0.22
SLONG12,2026-01-29,-3121.07,5886.92,100.17,100.48,-3121.07,-0.31,996327.52,-5886.92,987244.48,-5886.92,-1.20
SLONG13,2026-01-29,4777.24,5977.27,101.15,100.67,4777.24,0.48,996327.52,-5977.27,987244.48,-5977.27,-0.49
SLONG14,2026-01-29,5053.54,4827.47,101.15,100.64,5053.54,0.51,996327.52,-4827.47,987244.48,-4827.47,-0.24
SLONG15,2026-01-29,7616.67,5878.94,101.28,100.51,7616.67,0.76,996327.52,-5878.94,987244.48,-5878.94,-0.49
SLONG16,2026-01-29,8896.78,4827.47,101.54,100.64,8896.78,0.89,996327.52,-4827.47,987244.48,-4827.47,0.00
SLONG17,2026-01-29,5341.66,5977.27,100.64,100.10,5341.66,0.54,996327.52,-5977.27,987244.48,-5977.27,-0.48
SLONG18,2026-01-29,5617.96,4827.47,100.43,99.87,5617.96,0.56,996327.52,-4827.47,987244.48,-4827.47,-0.53
SLONG19,2026-01-29,8204.91,5939.14,100.82,100.00,8204.91,0.82,996327.52,-5939.14,987244.48,-5939.14,-0.62
SLONG2,2026-01-29,314.12,5886.92,99.76,99.73,314.12,0.03,996327.52,-5886.92,987244.48,-5886.92,-1.61
SLONG20,2026-01-29,10816.85,4887.67,100.60,99.52,10816.85,1.09,996327.52,-4887.67,987244.48,-4887.67,-0.44
SLONG21,2026-01-29,1294.01,7271.77,100.80,100.67,1294.01,0.13,996327.52,-7271.77,987244.48,-7271.77,-1.09
SLONG22,2026-01-29,-608.38,5837.16,100.74,100.80,-608.38,-0.06,996327.52,-5837.16,987244.48,-5837.16,-1.04
SLONG23,2026-01-29,-5655.30,3981.58,101.26,101.84,-5655.30,-0.57,996327.52,-3981.58,987244.48,-3981.58,-1.14
SLONG24,2026-01-29,-4751.85,3981.58,101.17,101.65,-4751.85,-0.48,996327.52,-3981.58,987244.48,-3981.58,-0.87
SLONG3,2026-01-29,-8938.51,-3674.83,99.63,100.53,-8938.51,-0.90,996327.52,3674.83,987244.48,3674.83,-1.71
SLONG4,2026-01-29,-3121.07,5886.92,100.04,100.35,-3121.07,-0.31,996327.52,-5886.92,987244.48,-5886.92,-1.33
SLONG5,2026-01-29,-6969.35,0.00,99.68,100.38,-6969.35,-0.70,996327.52,0.00,987244.48,0.00,-1.65
SLONG6,2026-01-29,314.12,5886.92,100.26,100.23,314.12,0.03,996327.52,-5886.92,987244.48,-5886.92,-1.11
SLONG7,2026-01-29,-11295.03,0.00,99.70,100.84,-11295.03,-1.13,996327.52,0.00,987244.48,0.00,-1.86
SLONG8,2026-01-29,-3121.07,5886.92,100.29,100.61,-3121.07,-0.31,996327.52,-5886.92,987244.48,-5886.92,-1.08
SLONG9,2026-01-29,0.00,0.00,101.36,101.36,0.00,0.00,996327.52,0.00,987244.48,0.00,0.00
Large Cap Stock Holdings,2026-01-29,26104232.50,0.00,97.62,97.87,-67461.25,-0.26,26171693.75,26171693.75,25948780.00,222913.75,-2.38
Liquidcase Stock Holdings,2026-01-29,6598172.80,0.00,100.14,100.12,1172.80,0.02,6597000.00,6597000.00,6596413.60,586.40,0.00
Small Cap Stock Holdings,2026-01-29,10934375.00,0.00,97.36,98.10,-82075.00,-0.75,11016450.00,11016450.00,10705150.00,311300.00,-2.64
Debt Stock Holdings,2026-01-29,6598172.80,0.00,100.14,100.12,1172.80,0.02,6597000.00,6597000.00,6596413.60,586.40,0.00
Equity Stock Holdings,2026-01-29,37038607.50,0.00,97.54,97.93,-149536.25,-0.40,37188143.75,37188143.75,36653930.00,534213.75,-2.46
Stock Holdings,2026-01-29,43636780.30,0.00,97.94,98.27,-148363.45,-0.34,43785143.75,43785143.75,43250343.60,534800.15,-2.06
Miscellaneous P&L,2026-01-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Tax,2026-01-29,-3905.74,2333.54,100.00,100.00,-3905.74,0.00,0.00,-2333.54,0.00,0.00,0.00
Equity Holdings Tax,2026-01-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Intraday Tax,2026-01-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F&O Tax,2026-01-29,-3905.74,2333.54,100.00,100.00,-3905.74,0.00,0.00,-2333.54,0.00,0.00,0.00
MCX Tax,2026-01-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Other Debits and Credits,2026-01-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Other Debits and Credits,2026-01-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NPSAR,2026-01-29,2994799.22,39993.34,100.08,100.05,5816.64,0.02,23911860.63,2948989.22,23693867.58,-12744.23,-0.37
SPSAR,2026-01-29,3006409.75,40223.36,100.44,100.37,17427.17,0.07,23911860.63,2948759.20,23693867.58,-12974.25,-0.20
NLONG,2026-01-29,25723.95,46458.80,101.13,101.02,25723.95,0.11,23911860.48,-46458.80,23693867.52,-46458.80,-0.56
SLONG,2026-01-29,5240.28,91455.63,100.60,100.57,5240.28,0.02,23911860.48,-91455.63,23693867.52,-91455.63,-0.59
PSAR,2026-01-29,6001208.97,80216.70,100.26,100.21,23243.81,0.05,47823721.26,5897748.41,47387735.16,-25718.48,-0.29
LONG,2026-01-29,30964.23,137914.43,100.86,100.80,30964.23,0.06,47823720.96,-137914.43,47387735.04,-137914.43,-0.54
Total Portfolio Value,2026-01-29,6028267.46,220464.67,101.06,100.95,50302.30,0.11,47823721.00,5757500.44,47387735.00,-165966.45,-0.84
Zerodha Total Portfolio,2026-01-29,47581755.43,0.00,99.19,99.40,-98061.15,-0.21,47679816.58,47679816.58,47310982.88,368833.70,-0.81
NPSAR1,2026-01-30,169848.42,1671.58,100.83,100.46,4894.50,0.37,1319631.37,163282.34,1328436.71,-2772.25,0.00
NPSAR10,2026-01-30,348168.07,5710.38,99.76,100.54,-22978.25,-0.77,2969170.56,365435.94,2988982.56,-8186.88,-1.05
NPSAR11,2026-01-30,354229.02,2858.34,98.45,99.01,-16917.30,-0.57,2969170.56,368287.98,2988982.56,-5334.84,-1.78
NPSAR12,2026-01-30,360357.47,-4038.95,98.83,99.19,-10788.85,-0.36,2969170.56,375185.27,2988982.56,1562.45,-1.88
NPSAR13,2026-01-30,349405.05,-907.17,98.72,99.45,-21741.27,-0.73,2969170.56,372053.49,2988982.56,-1569.33,-2.01
NPSAR2,2026-01-30,160836.17,1982.34,100.14,100.45,-4117.75,-0.31,1319631.37,162971.58,1328436.71,-3083.01,-0.64
NPSAR3,2026-01-30,161583.67,-4665.92,100.69,100.95,-3370.25,-0.26,1319631.37,169619.84,1328436.71,3565.25,-0.26
NPSAR4,2026-01-30,161209.92,-4909.67,100.78,101.07,-3744.00,-0.28,1319631.37,169863.59,1328436.71,3809.00,-0.29
NPSAR5,2026-01-30,161583.67,-4665.92,100.89,101.15,-3370.25,-0.26,1319631.37,169619.84,1328436.71,3565.25,-0.26
NPSAR6,2026-01-30,161583.67,-4665.92,100.84,101.10,-3370.25,-0.26,1319631.37,169619.84,1328436.71,3565.25,-0.26
NPSAR7,2026-01-30,161583.67,-4665.92,100.11,100.37,-3370.25,-0.26,1319631.37,169619.84,1328436.71,3565.25,-0.51
NPSAR8,2026-01-30,154307.72,-4665.92,99.00,99.81,-10646.20,-0.81,1319631.37,169619.84,1328436.71,3565.25,-1.74
NPSAR9,2026-01-30,154307.72,-4665.92,99.26,100.07,-10646.20,-0.81,1319631.37,169619.84,1328436.71,3565.25,-1.45
SPSAR1,2026-01-30,168338.92,115.73,101.09,100.83,3385.00,0.26,1319631.37,164838.19,1328436.71,-1216.40,0.00
SPSAR10,2026-01-30,355929.10,127.04,100.33,100.85,-15217.22,-0.51,2969170.56,371019.28,2988982.56,-2603.54,-0.60
SPSAR11,2026-01-30,357050.83,2302.88,99.10,99.57,-14095.49,-0.47,2969170.56,368843.44,2988982.56,-4779.38,-1.28
SPSAR12,2026-01-30,362354.23,4628.95,99.81,100.11,-8792.09,-0.30,2969170.56,366517.37,2988982.56,-7105.45,-0.81
SPSAR13,2026-01-30,350669.87,3898.51,98.90,99.59,-20476.45,-0.69,2969170.56,367247.81,2988982.56,-6375.01,-2.13
SPSAR2,2026-01-30,162603.92,-1969.79,100.82,101.00,-2350.00,-0.18,1319631.37,166923.71,1328436.71,869.12,-0.18
SPSAR3,2026-01-30,162603.92,-8508.42,101.30,101.48,-2350.00,-0.18,1319631.37,173462.34,1328436.71,7407.75,-0.18
SPSAR4,2026-01-30,162603.92,-6307.56,101.13,101.31,-2350.00,-0.18,1319631.37,171261.48,1328436.71,5206.89,-0.18
SPSAR5,2026-01-30,162166.92,-6638.61,101.15,101.36,-2787.00,-0.21,1319631.37,171592.53,1328436.71,5537.94,-0.21
SPSAR6,2026-01-30,162603.92,-5421.79,101.24,101.42,-2350.00,-0.18,1319631.37,170375.71,1328436.71,4321.12,-0.18
SPSAR7,2026-01-30,162166.92,-6572.00,100.00,100.21,-2787.00,-0.21,1319631.37,171525.92,1328436.71,5471.33,-0.51
SPSAR8,2026-01-30,153337.78,-6560.22,99.08,99.96,-11616.14,-0.88,1319631.37,171514.14,1328436.71,5459.55,-1.41
SPSAR9,2026-01-30,154633.29,-6333.92,99.28,100.06,-10320.63,-0.78,1319631.37,171287.84,1328436.71,5233.25,-1.21
NLONG1,2026-01-30,4393.64,5918.87,100.17,99.73,4393.64,0.44,989723.52,-5918.87,996327.52,-5918.87,-0.47
NLONG10,2026-01-30,-4654.33,-758.09,99.92,100.39,-4654.33,-0.47,989723.52,758.09,996327.52,758.09,-0.81
NLONG11,2026-01-30,0.00,0.00,102.84,102.84,0.00,0.00,989723.52,0.00,996327.52,0.00,-0.70
NLONG12,2026-01-30,-4853.96,-758.09,102.59,103.10,-4853.96,-0.49,989723.52,758.09,996327.52,758.09,-0.49
NLONG13,2026-01-30,-6659.78,-4842.46,99.80,100.48,-6659.78,-0.67,989723.52,4842.46,996327.52,4842.46,-1.37
NLONG14,2026-01-30,-5987.74,-4939.36,99.81,100.42,-5987.74,-0.60,989723.52,4939.36,996327.52,4939.36,-1.14
NLONG15,2026-01-30,-7313.38,-5352.83,101.36,102.11,-7313.38,-0.74,989723.52,5352.83,996327.52,5352.83,-2.04
NLONG16,2026-01-30,-6277.51,-4939.36,102.06,102.71,-6277.51,-0.63,989723.52,4939.36,996327.52,4939.36,-0.63
NLONG17,2026-01-30,-6659.78,-4541.64,99.27,99.94,-6659.78,-0.67,989723.52,4541.64,996327.52,4541.64,-1.41
NLONG18,2026-01-30,-5987.74,-4638.54,98.91,99.51,-5987.74,-0.60,989723.52,4638.54,996327.52,4638.54,-1.42
NLONG19,2026-01-30,-7313.38,-4319.57,100.79,101.54,-7313.38,-0.74,989723.52,4319.57,996327.52,4319.57,-1.76
NLONG2,2026-01-30,-4654.33,-758.09,99.03,99.50,-4654.33,-0.47,989723.52,758.09,996327.52,758.09,-1.70
NLONG20,2026-01-30,-6277.51,-3906.10,101.07,101.72,-6277.51,-0.63,989723.52,3906.10,996327.52,3906.10,-0.84
NLONG21,2026-01-30,-5390.57,-882.36,98.78,99.32,-5390.57,-0.54,989723.52,882.36,996327.52,882.36,-1.83
NLONG22,2026-01-30,-5242.29,-979.26,98.82,99.35,-5242.29,-0.53,989723.52,979.26,996327.52,979.26,-1.64
NLONG23,2026-01-30,-5585.66,-1445.05,102.47,103.05,-5585.66,-0.56,989723.52,1445.05,996327.52,1445.05,-1.25
NLONG24,2026-01-30,-4865.80,-1031.58,103.41,103.92,-4865.80,-0.49,989723.52,1031.58,996327.52,1031.58,-0.63
NLONG3,2026-01-30,3873.99,7410.96,101.80,101.40,3873.99,0.39,989723.52,-7410.96,996327.52,-7410.96,-1.16
NLONG4,2026-01-30,-4853.96,-758.09,101.33,101.83,-4853.96,-0.49,989723.52,758.09,996327.52,758.09,-1.02
NLONG5,2026-01-30,3751.64,7312.87,100.10,99.72,3751.64,0.38,989723.52,-7312.87,996327.52,-7312.87,-0.66
NLONG6,2026-01-30,-4654.33,-758.09,98.95,99.42,-4654.33,-0.47,989723.52,758.09,996327.52,758.09,-1.78
NLONG7,2026-01-30,0.00,0.00,102.15,102.15,0.00,0.00,989723.52,0.00,996327.52,0.00,-0.83
NLONG8,2026-01-30,-4853.96,-758.09,101.45,101.95,-4853.96,-0.49,989723.52,758.09,996327.52,758.09,-0.90
NLONG9,2026-01-30,0.00,0.00,101.08,101.08,0.00,0.00,989723.52,0.00,996327.52,0.00,-0.13
SLONG1,2026-01-30,3891.29,5740.07,100.47,100.08,3891.29,0.39,989723.52,-5740.07,996327.52,-5740.07,-0.87
SLONG10,2026-01-30,-4642.57,-314.12,99.72,100.19,-4642.57,-0.47,989723.52,314.12,996327.52,314.12,-1.65
SLONG11,2026-01-30,0.00,0.00,101.45,101.45,0.00,0.00,989723.52,0.00,996327.52,0.00,-0.22
SLONG12,2026-01-30,-4618.34,3121.07,99.70,100.17,-4618.34,-0.47,989723.52,-3121.07,996327.52,-3121.07,-1.67
SLONG13,2026-01-30,-6987.49,-4777.24,100.44,101.15,-6987.49,-0.71,989723.52,4777.24,996327.52,4777.24,-1.19
SLONG14,2026-01-30,-6506.84,-5053.54,100.48,101.15,-6506.84,-0.66,989723.52,5053.54,996327.52,5053.54,-0.90
SLONG15,2026-01-30,-2036.49,-7616.67,101.07,101.28,-2036.49,-0.21,989723.52,7616.67,996327.52,7616.67,-0.70
SLONG16,2026-01-30,-5948.31,-8896.78,100.93,101.54,-5948.31,-0.60,989723.52,8896.78,996327.52,8896.78,-0.60
SLONG17,2026-01-30,-6987.49,-5341.66,99.93,100.64,-6987.49,-0.71,989723.52,5341.66,996327.52,5341.66,-1.19
SLONG18,2026-01-30,-6506.84,-5617.96,99.77,100.43,-6506.84,-0.66,989723.52,5617.96,996327.52,5617.96,-1.19
SLONG19,2026-01-30,-2036.49,-8204.91,100.61,100.82,-2036.49,-0.21,989723.52,8204.91,996327.52,8204.91,-0.83
SLONG2,2026-01-30,-4642.57,-314.12,99.29,99.76,-4642.57,-0.47,989723.52,314.12,996327.52,314.12,-2.07
SLONG20,2026-01-30,-5948.31,-10816.85,100.00,100.60,-5948.31,-0.60,989723.52,10816.85,996327.52,10816.85,-1.03
SLONG21,2026-01-30,-6950.73,-1294.01,100.09,100.80,-6950.73,-0.70,989723.52,1294.01,996327.52,1294.01,-1.79
SLONG22,2026-01-30,-6088.38,608.38,100.12,100.74,-6088.38,-0.62,989723.52,-608.38,996327.52,-608.38,-1.65
SLONG23,2026-01-30,-1340.06,5655.30,101.12,101.26,-1340.06,-0.14,989723.52,-5655.30,996327.52,-5655.30,-1.28
SLONG24,2026-01-30,-1106.91,4751.85,101.06,101.17,-1106.91,-0.11,989723.52,-4751.85,996327.52,-4751.85,-0.98
SLONG3,2026-01-30,0.00,8938.51,99.63,99.63,0.00,0.00,989723.52,-8938.51,996327.52,-8938.51,-1.71
SLONG4,2026-01-30,-4618.34,3121.07,99.57,100.04,-4618.34,-0.47,989723.52,-3121.07,996327.52,-3121.07,-1.80
SLONG5,2026-01-30,3661.38,6969.35,100.05,99.68,3661.38,0.37,989723.52,-6969.35,996327.52,-6969.35,-1.28
SLONG6,2026-01-30,-4642.57,-314.12,99.79,100.26,-4642.57,-0.47,989723.52,314.12,996327.52,314.12,-1.58
SLONG7,2026-01-30,0.00,11295.03,99.70,99.70,0.00,0.00,989723.52,-11295.03,996327.52,-11295.03,-1.86
SLONG8,2026-01-30,-4618.34,3121.07,99.82,100.29,-4618.34,-0.47,989723.52,-3121.07,996327.52,-3121.07,-1.55
SLONG9,2026-01-30,0.00,0.00,101.36,101.36,0.00,0.00,989723.52,0.00,996327.52,0.00,0.00
Large Cap Stock Holdings,2026-01-30,26117901.25,0.00,97.67,97.62,13668.75,0.05,26104232.50,26104232.50,26171693.75,-67461.25,-2.33
Liquidcase Stock Holdings,2026-01-30,6600518.40,0.00,100.18,100.14,2345.60,0.04,6598172.80,6598172.80,6597000.00,1172.80,0.00
Small Cap Stock Holdings,2026-01-30,11146825.00,0.00,99.25,97.36,212450.00,1.94,10934375.00,10934375.00,11016450.00,-82075.00,-0.75
Debt Stock Holdings,2026-01-30,6600518.40,0.00,100.18,100.14,2345.60,0.04,6598172.80,6598172.80,6597000.00,1172.80,0.00
Equity Stock Holdings,2026-01-30,37264726.25,0.00,98.13,97.54,226118.75,0.61,37038607.50,37038607.50,37188143.75,-149536.25,-1.87
Stock Holdings,2026-01-30,43865244.65,0.00,98.45,97.94,228464.35,0.52,43636780.30,43636780.30,43785143.75,-148363.45,-1.55
