System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %
NLONG13,2025-09-01,-4540.46,230.60,101.47,101.91,-4540.46,-0.43,1053355.79,-230.60,1041664.67,-230.60,-0.45
QTF NLONG14,2025-09-01,-5343.89,-55.69,101.47,101.99,-5343.89,-0.51,1053355.79,55.69,1041664.67,55.69,-0.51
NLONG14,2025-09-01,-5343.89,-55.69,101.48,102.00,-5343.89,-0.51,1053355.79,55.69,1041664.67,55.69,-0.51
QTF NLONG15,2025-09-01,-4249.52,-1576.49,101.60,102.01,-4249.52,-0.40,1053355.79,1576.49,1041664.67,1576.49,-0.40
NLONG15,2025-09-01,-4249.52,-1576.49,101.59,102.00,-4249.52,-0.40,1053355.79,1576.49,1041664.67,1576.49,-0.40
QTF NLONG16,2025-09-01,-5254.37,-1576.49,101.18,101.68,-5254.37,-0.50,1053355.79,1576.49,1041664.67,1576.49,-0.50
NLONG16,2025-09-01,-5254.37,-1576.49,101.17,101.68,-5254.37,-0.50,1053355.79,1576.49,1041664.67,1576.49,-0.50
QTF NLONG17,2025-09-01,-4540.46,230.60,101.47,101.91,-4540.46,-0.43,1053355.79,-230.60,1041664.67,-230.60,-0.45
NLONG17,2025-09-01,-4540.46,230.60,101.47,101.91,-4540.46,-0.43,1053355.79,-230.60,1041664.67,-230.60,-0.45
QTF NLONG18,2025-09-01,-5343.89,-55.69,101.47,101.99,-5343.89,-0.51,1053355.79,55.69,1041664.67,55.69,-0.51
NLONG18,2025-09-01,-5343.89,-55.69,101.48,102.00,-5343.89,-0.51,1053355.79,55.69,1041664.67,55.69,-0.51
QTF NLONG19,2025-09-01,-4249.52,-1576.49,101.73,102.14,-4249.52,-0.40,1053355.79,1576.49,1041664.67,1576.49,-0.40
NLONG19,2025-09-01,-4249.52,-1576.49,101.72,102.13,-4249.52,-0.40,1053355.79,1576.49,1041664.67,1576.49,-0.40
QTF NLONG2,2025-09-01,-5583.42,3007.15,101.26,101.80,-5583.42,-0.53,1053355.79,-3007.15,1041664.67,-3007.15,-0.82
NLONG2,2025-09-01,-5583.42,3007.15,101.27,101.81,-5583.42,-0.53,1053355.79,-3007.15,1041664.67,-3007.15,-0.81
QTF NLONG20,2025-09-01,-5254.37,-1576.49,101.21,101.72,-5254.37,-0.50,1053355.79,1576.49,1041664.67,1576.49,-0.50
NLONG20,2025-09-01,-5254.37,-1576.49,101.20,101.71,-5254.37,-0.50,1053355.79,1576.49,1041664.67,1576.49,-0.50
QTF NLONG21,2025-09-01,-4698.81,230.60,101.49,101.94,-4698.81,-0.45,1053355.79,-230.60,1041664.67,-230.60,-0.47
NLONG21,2025-09-01,-4698.81,230.60,101.49,101.94,-4698.81,-0.45,1053355.79,-230.60,1041664.67,-230.60,-0.46
QTF NLONG22,2025-09-01,-5012.13,-55.69,101.52,102.01,-5012.13,-0.48,1053355.79,55.69,1041664.67,55.69,-0.48
NLONG22,2025-09-01,-5012.13,-55.69,101.52,102.01,-5012.13,-0.48,1053355.79,55.69,1041664.67,55.69,-0.48
QTF NLONG23,2025-09-01,-4890.43,-1576.49,102.99,103.47,-4890.43,-0.46,1053355.79,1576.49,1041664.67,1576.49,-0.46
NLONG23,2025-09-01,-4890.43,-1576.49,102.99,103.47,-4890.43,-0.46,1053355.79,1576.49,1041664.67,1576.49,-0.46
QTF NLONG24,2025-09-01,-5405.17,1447.52,103.34,103.87,-5405.17,-0.51,1053355.79,-1447.52,1041664.67,-1447.52,-0.65
NLONG24,2025-09-01,-5405.17,1447.52,103.35,103.88,-5405.17,-0.51,1053355.79,-1447.52,1041664.67,-1447.52,-0.64
QTF NLONG3,2025-09-01,1711.08,0.00,103.19,103.03,1711.08,0.16,1053355.79,0.00,1041664.67,0.00,0.00
NLONG3,2025-09-01,1711.08,0.00,103.19,103.02,1711.08,0.16,1053355.79,0.00,1041664.67,0.00,0.00
QTF NLONG4,2025-09-01,-5501.36,1708.02,101.45,101.98,-5501.36,-0.52,1053355.79,-1708.02,1041664.67,-1708.02,-0.69
NLONG4,2025-09-01,-5501.36,1708.02,101.45,101.98,-5501.36,-0.52,1053355.79,-1708.02,1041664.67,-1708.02,-0.69
QTF NLONG5,2025-09-01,1711.08,1807.09,102.91,102.74,1711.08,0.16,1053355.79,-1807.09,1041664.67,-1807.09,-0.01
NLONG5,2025-09-01,1711.08,1807.09,102.90,102.73,1711.08,0.16,1053355.79,-1807.09,1041664.67,-1807.09,-0.01
QTF NLONG6,2025-09-01,-5583.42,3007.15,101.27,101.81,-5583.42,-0.53,1053355.79,-3007.15,1041664.67,-3007.15,-0.82
NLONG6,2025-09-01,-5583.42,3007.15,101.28,101.82,-5583.42,-0.53,1053355.79,-3007.15,1041664.67,-3007.15,-0.81
QTF NLONG7,2025-09-01,1711.08,0.00,103.53,103.36,1711.08,0.16,1053355.79,0.00,1041664.67,0.00,0.00
NLONG7,2025-09-01,1711.08,0.00,103.53,103.36,1711.08,0.16,1053355.79,0.00,1041664.67,0.00,0.00
QTF NLONG8,2025-09-01,-5501.36,1708.02,101.56,102.09,-5501.36,-0.52,1053355.79,-1708.02,1041664.67,-1708.02,-0.69
NLONG8,2025-09-01,-5501.36,1708.02,101.56,102.09,-5501.36,-0.52,1053355.79,-1708.02,1041664.67,-1708.02,-0.68
QTF NLONG9,2025-09-01,1711.08,1807.09,102.91,102.74,1711.08,0.16,1053355.79,-1807.09,1041664.67,-1807.09,-0.01
NLONG9,2025-09-01,1711.08,1807.09,102.90,102.73,1711.08,0.16,1053355.79,-1807.09,1041664.67,-1807.09,-0.01
QTF SLONG1,2025-09-01,665.09,1484.28,100.51,100.44,665.09,0.06,1053355.79,-1484.28,1041664.67,-1484.28,-0.08
SLONG1,2025-09-01,665.09,1484.28,100.50,100.44,665.09,0.06,1053355.79,-1484.28,1041664.67,-1484.28,-0.08
QTF SLONG10,2025-09-01,-5932.09,689.30,100.11,100.68,-5932.09,-0.56,1053355.79,-689.30,1041664.67,-689.30,-0.63
SLONG10,2025-09-01,-5932.09,689.30,100.10,100.67,-5932.09,-0.56,1053355.79,-689.30,1041664.67,-689.30,-0.64
QTF SLONG11,2025-09-01,665.09,1186.71,100.67,100.61,665.09,0.06,1053355.79,-1186.71,1041664.67,-1186.71,-0.05
SLONG11,2025-09-01,665.09,1186.71,100.68,100.62,665.09,0.06,1053355.79,-1186.71,1041664.67,-1186.71,-0.05
QTF SLONG12,2025-09-01,-5727.19,689.30,98.88,99.42,-5727.19,-0.54,1053355.79,-689.30,1041664.67,-689.30,-1.12
SLONG12,2025-09-01,-5727.19,689.30,98.88,99.42,-5727.19,-0.54,1053355.79,-689.30,1041664.67,-689.30,-1.12
QTF SLONG13,2025-09-01,-5501.08,-1444.73,100.14,100.67,-5501.08,-0.52,1053355.79,1444.73,1041664.67,1444.73,-0.52
SLONG13,2025-09-01,-5501.08,-1444.73,100.13,100.66,-5501.08,-0.52,1053355.79,1444.73,1041664.67,1444.73,-0.53
QTF SLONG14,2025-09-01,-3123.08,338.35,100.22,100.52,-3123.08,-0.30,1053355.79,-338.35,1041664.67,-338.35,-0.33
SLONG14,2025-09-01,-3123.08,338.35,100.22,100.52,-3123.08,-0.30,1053355.79,-338.35,1041664.67,-338.35,-0.33
QTF SLONG15,2025-09-01,-5310.11,-1976.20,99.69,100.19,-5310.11,-0.50,1053355.79,1976.20,1041664.67,1976.20,-0.50
SLONG15,2025-09-01,-5310.11,-1976.20,99.68,100.19,-5310.11,-0.50,1053355.79,1976.20,1041664.67,1976.20,-0.51
QTF SLONG16,2025-09-01,-2999.75,413.71,100.61,100.90,-2999.75,-0.28,1053355.79,-413.71,1041664.67,-413.71,-0.32
SLONG16,2025-09-01,-2999.75,413.71,100.60,100.89,-2999.75,-0.28,1053355.79,-413.71,1041664.67,-413.71,-0.33
QTF SLONG17,2025-09-01,-5501.08,-1444.73,100.14,100.67,-5501.08,-0.52,1053355.79,1444.73,1041664.67,1444.73,-0.52
SLONG17,2025-09-01,-5501.08,-1444.73,100.13,100.66,-5501.08,-0.52,1053355.79,1444.73,1041664.67,1444.73,-0.53
QTF SLONG18,2025-09-01,-3123.08,338.35,100.22,100.52,-3123.08,-0.30,1053355.79,-338.35,1041664.67,-338.35,-0.33
SLONG18,2025-09-01,-3123.08,338.35,100.22,100.52,-3123.08,-0.30,1053355.79,-338.35,1041664.67,-338.35,-0.33
QTF SLONG19,2025-09-01,-5491.07,-1976.20,99.67,100.19,-5491.07,-0.52,1053355.79,1976.20,1041664.67,1976.20,-0.52
SLONG19,2025-09-01,-5491.07,-1976.20,99.67,100.19,-5491.07,-0.52,1053355.79,1976.20,1041664.67,1976.20,-0.52
QTF SLONG2,2025-09-01,-5932.09,689.30,100.09,100.66,-5932.09,-0.56,1053355.79,-689.30,1041664.67,-689.30,-0.63
SLONG2,2025-09-01,-5932.09,689.30,100.08,100.65,-5932.09,-0.56,1053355.79,-689.30,1041664.67,-689.30,-0.64
QTF SLONG20,2025-09-01,-2999.75,413.71,100.60,100.89,-2999.75,-0.28,1053355.79,-413.71,1041664.67,-413.71,-0.32
SLONG20,2025-09-01,-2999.75,413.71,100.60,100.89,-2999.75,-0.28,1053355.79,-413.71,1041664.67,-413.71,-0.33
QTF SLONG21,2025-09-01,-5345.25,-1444.73,100.17,100.69,-5345.25,-0.51,1053355.79,1444.73,1041664.67,1444.73,-0.51
SLONG21,2025-09-01,-5345.25,-1444.73,100.17,100.68,-5345.25,-0.51,1053355.79,1444.73,1041664.67,1444.73,-0.51
QTF SLONG22,2025-09-01,-3226.63,338.35,100.24,100.55,-3226.63,-0.31,1053355.79,-338.35,1041664.67,-338.35,-0.34
SLONG22,2025-09-01,-3226.63,338.35,100.24,100.55,-3226.63,-0.31,1053355.79,-338.35,1041664.67,-338.35,-0.34
QTF SLONG23,2025-09-01,-5280.95,-1255.20,99.68,100.19,-5280.95,-0.50,1053355.79,1255.20,1041664.67,1255.20,-0.50
SLONG23,2025-09-01,-5280.95,-1255.20,99.69,100.19,-5280.95,-0.50,1053355.79,1255.20,1041664.67,1255.20,-0.50
QTF SLONG24,2025-09-01,-2992.72,413.71,100.66,100.95,-2992.72,-0.28,1053355.79,-413.71,1041664.67,-413.71,-0.32
SLONG24,2025-09-01,-2992.72,413.71,100.66,100.95,-2992.72,-0.28,1053355.79,-413.71,1041664.67,-413.71,-0.33
QTF SLONG3,2025-09-01,665.09,1186.71,100.66,100.60,665.09,0.06,1053355.79,-1186.71,1041664.67,-1186.71,-0.05
SLONG3,2025-09-01,665.09,1186.71,100.67,100.61,665.09,0.06,1053355.79,-1186.71,1041664.67,-1186.71,-0.05
QTF SLONG4,2025-09-01,-5727.19,689.30,98.87,99.42,-5727.19,-0.54,1053355.79,-689.30,1041664.67,-689.30,-1.13
SLONG4,2025-09-01,-5727.19,689.30,98.87,99.41,-5727.19,-0.54,1053355.79,-689.30,1041664.67,-689.30,-1.13
QTF SLONG5,2025-09-01,665.09,1714.27,100.66,100.60,665.09,0.06,1053355.79,-1714.27,1041664.67,-1714.27,-0.10
SLONG5,2025-09-01,665.09,1714.27,100.65,100.59,665.09,0.06,1053355.79,-1714.27,1041664.67,-1714.27,-0.11
QTF SLONG6,2025-09-01,-5932.09,689.30,100.14,100.70,-5932.09,-0.56,1053355.79,-689.30,1041664.67,-689.30,-0.63
SLONG6,2025-09-01,-5932.09,689.30,100.13,100.70,-5932.09,-0.56,1053355.79,-689.30,1041664.67,-689.30,-0.64
QTF SLONG7,2025-09-01,665.09,1186.71,100.67,100.61,665.09,0.06,1053355.79,-1186.71,1041664.67,-1186.71,-0.05
SLONG7,2025-09-01,665.09,1186.71,100.68,100.62,665.09,0.06,1053355.79,-1186.71,1041664.67,-1186.71,-0.05
QTF SLONG8,2025-09-01,-5727.19,689.30,98.88,99.42,-5727.19,-0.54,1053355.79,-689.30,1041664.67,-689.30,-1.12
SLONG8,2025-09-01,-5727.19,689.30,98.88,99.42,-5727.19,-0.54,1053355.79,-689.30,1041664.67,-689.30,-1.12
QTF SLONG9,2025-09-01,665.09,1714.27,100.66,100.60,665.09,0.06,1053355.79,-1714.27,1041664.67,-1714.27,-0.10
SLONG9,2025-09-01,665.09,1714.27,100.65,100.59,665.09,0.06,1053355.79,-1714.27,1041664.67,-1714.27,-0.11
Gold Stock Holdings,2025-09-01,10788574.65,0.00,103.73,102.19,160688.85,1.51,10627885.80,10627885.80,10515777.30,112108.50,0.00
QTF Gold Stock Holdings,2025-09-01,10788574.65,0.00,103.73,102.19,160688.85,1.51,10627885.80,10627885.80,10515777.30,112108.50,0.00
Liquidcase Stock Holdings,2025-09-01,6505916.72,0.00,100.09,100.09,0.00,0.00,6505916.72,6505916.72,6502374.80,3541.92,0.00
QTF Liquidcase Stock Holdings,2025-09-01,6505916.72,0.00,100.09,100.09,0.00,0.00,6505916.72,6505916.72,6502374.80,3541.92,0.00
Low Vol Stock Holdings,2025-09-01,5188464.60,0.00,99.77,99.06,36994.40,0.72,5151470.20,5151470.20,5142221.60,9248.60,-0.23
QTF Low Vol Stock Holdings,2025-09-01,5188464.60,0.00,99.77,99.06,36994.40,0.72,5151470.20,5151470.20,5142221.60,9248.60,-0.23
Momentum Stock Holdings,2025-09-01,24051970.26,0.00,98.57,97.81,186944.58,0.78,23865025.68,23865025.68,23903541.90,-38516.22,-1.43
QTF Momentum Stock Holdings,2025-09-01,24051970.26,0.00,98.57,97.81,186944.58,0.78,23865025.68,23865025.68,23903541.90,-38516.22,-1.43
QTF Debt Stock Holdings,2025-09-01,6505916.72,0.00,100.09,100.09,0.00,0.00,6505916.72,6505916.72,6502374.80,3541.92,0.00
Debt Stock Holdings,2025-09-01,6505916.72,0.00,100.09,100.09,0.00,0.00,6505916.72,6505916.72,6502374.80,3541.92,0.00
QTF Equity Stock Holdings,2025-09-01,40029009.51,0.00,100.07,99.11,384627.83,0.97,39644381.68,39644381.68,39561540.80,82840.88,0.00
Equity Stock Holdings,2025-09-01,40029009.51,0.00,100.07,99.11,384627.83,0.97,39644381.68,39644381.68,39561540.80,82840.88,0.00
QTF Stock Holdings,2025-09-01,46534926.23,0.00,100.07,99.25,384627.83,0.83,46150298.40,46150298.40,46063915.60,86382.80,0.00
Stock Holdings,2025-09-01,46534926.23,0.00,100.07,99.25,384627.83,0.83,46150298.40,46150298.40,46063915.60,86382.80,0.00
QTF Miscellaneous P&L,2025-09-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Miscellaneous P&L,2025-09-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Equity Holdings Tax,2025-09-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Holdings Tax,2025-09-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Tax,2025-09-01,-1697.87,2649.78,100.00,100.00,-1697.87,0.00,0.00,-2649.78,0.00,-2649.78,0.00
Total Tax,2025-09-01,-1697.87,2649.78,100.00,100.00,-1697.87,0.00,0.00,-2649.78,0.00,-2649.78,0.00
QTF F&O Tax,2025-09-01,-1697.87,2649.78,100.00,100.00,-1697.87,0.00,0.00,-2649.78,0.00,-2649.78,0.00
F&O Tax,2025-09-01,-1697.87,2649.78,100.00,100.00,-1697.87,0.00,0.00,-2649.78,0.00,-2649.78,0.00
Equity Intraday Tax,2025-09-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MCX Tax,2025-09-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Other Debits and Credits,2025-09-01,-35.40,0.00,100.00,100.00,-35.40,0.00,0.00,0.00,0.00,0.00,0.00
Total Other Debits and Credits,2025-09-01,-35.40,0.00,100.00,100.00,-35.40,0.00,0.00,0.00,0.00,0.00,0.00
QTF Equity Other Debits and Credits,2025-09-01,-35.40,0.00,100.00,100.00,-35.40,0.00,0.00,0.00,0.00,0.00,0.00
Equity Other Debits and Credits,2025-09-01,-35.40,0.00,100.00,100.00,-35.40,0.00,0.00,0.00,0.00,0.00,0.00
QTF NPSAR,2025-09-01,3103226.41,-12598.86,99.97,100.19,-56840.98,-0.22,25280539.12,3172666.24,24999952.07,47672.23,-0.22
NPSAR,2025-09-01,3103226.41,-12598.86,99.97,100.19,-56840.98,-0.22,25280539.12,3172666.24,24999952.07,47672.23,-0.22
QTF SPSAR,2025-09-01,3156334.36,22623.75,100.04,100.05,-3733.03,-0.01,25280539.12,3137443.63,24999952.07,12449.62,-0.01
SPSAR,2025-09-01,3156334.36,22623.75,100.04,100.05,-3733.03,-0.01,25280539.12,3137443.63,24999952.07,12449.62,-0.01
QTF NLONG,2025-09-01,-81770.88,13401.87,101.96,102.29,-81770.88,-0.32,25280538.96,-13401.87,24999952.08,-13401.87,-0.38
NLONG,2025-09-01,-81770.88,13401.87,101.96,102.29,-81770.88,-0.32,25280538.96,-13401.87,24999952.08,-13401.87,-0.38
QTF SLONG,2025-09-01,-81881.85,5323.14,100.12,100.44,-81881.85,-0.32,25280538.96,-5323.14,24999952.08,-5323.14,-0.35
SLONG,2025-09-01,-81881.85,5323.14,100.12,100.44,-81881.85,-0.32,25280538.96,-5323.14,24999952.08,-5323.14,-0.35
QTF PSAR,2025-09-01,6259560.77,10024.89,100.00,100.12,-60574.01,-0.12,50561078.24,6310109.87,49999904.14,60121.85,-0.12
PSAR,2025-09-01,6259560.77,10024.89,100.00,100.12,-60574.01,-0.12,50561078.24,6310109.87,49999904.14,60121.85,-0.12
QTF LONG,2025-09-01,-163652.73,18725.01,101.04,101.37,-163652.73,-0.32,50561077.92,-18725.01,49999904.16,-18725.01,-0.36
LONG,2025-09-01,-163652.73,18725.01,101.04,101.37,-163652.73,-0.32,50561077.92,-18725.01,49999904.16,-18725.01,-0.36
QTF DMA1,2025-09-01,221520.00,0.00,100.42,100.81,-111540.00,-0.38,29019314.00,333060.00,29599943.00,25020.00,-0.38
DMA1,2025-09-01,221520.00,0.00,100.43,100.82,-111540.00,-0.38,29019314.00,333060.00,29599943.00,25020.00,-0.39
QTF Total Portfolio Value,2025-09-01,6315730.17,31399.68,101.28,101.96,-337464.61,-0.67,50561078.00,6621795.08,49999904.00,63767.06,-0.67
Total Portfolio Value,2025-09-01,6315730.17,31399.68,101.27,101.95,-337464.61,-0.67,50561078.00,6621795.08,49999904.00,63767.06,-0.67
Qode Total Portfolio,2025-09-01,663430.19,0.00,101.33,101.24,47127.82,0.09,50616207.07,616302.37,50466057.21,150149.86,0.00
QTF Zerodha Total Portfolio,2025-09-01,50663334.89,0.00,101.33,101.24,47127.82,0.09,50616207.07,50616207.07,50466057.21,150149.86,0.00
Zerodha Total Portfolio,2025-09-01,50663334.89,0.00,101.33,101.24,47127.82,0.09,50616207.07,50616207.07,50466057.21,150149.86,0.00
QTF NPSAR1,2025-09-02,180895.01,6525.43,100.29,99.94,4911.53,0.35,1407867.84,169458.05,1404474.40,-6101.25,-0.09
NPSAR1,2025-09-02,180895.01,6525.43,100.29,99.94,4911.53,0.35,1407867.84,169458.05,1404474.40,-6101.25,-0.09
QTF NPSAR10,2025-09-02,400020.33,115.33,100.49,100.36,4057.50,0.13,3167702.62,395847.50,3160067.38,839.08,0.00
NPSAR10,2025-09-02,400020.33,115.33,100.50,100.37,4057.50,0.13,3167702.62,395847.50,3160067.38,839.08,0.00
QTF NPSAR11,2025-09-02,404988.82,-39.24,100.27,99.98,9025.99,0.28,3167702.62,396002.07,3160067.38,993.65,0.00
NPSAR11,2025-09-02,404988.82,-39.24,100.26,99.98,9025.99,0.28,3167702.62,396002.07,3160067.38,993.65,0.00
QTF NPSAR12,2025-09-02,403932.99,2812.65,100.06,99.81,7970.16,0.25,3167702.62,393150.18,3160067.38,-1858.24,0.00
NPSAR12,2025-09-02,403932.99,2812.65,100.05,99.80,7970.16,0.25,3167702.62,393150.18,3160067.38,-1858.24,0.00
QTF NPSAR13,2025-09-02,403489.18,2812.65,100.03,99.80,7526.35,0.24,3167702.62,393150.18,3160067.38,-1858.24,0.00
NPSAR13,2025-09-02,403489.18,2812.65,100.04,99.80,7526.35,0.24,3167702.62,393150.18,3160067.38,-1858.24,0.00
QTF NPSAR2,2025-09-02,180895.01,6525.43,100.29,99.94,4911.53,0.35,1407867.84,169458.05,1404474.40,-6101.25,-0.09
NPSAR2,2025-09-02,180895.01,6525.43,100.29,99.94,4911.53,0.35,1407867.84,169458.05,1404474.40,-6101.25,-0.09
QTF NPSAR3,2025-09-02,180895.01,6525.43,100.29,99.94,4911.53,0.35,1407867.84,169458.05,1404474.40,-6101.25,-0.09
NPSAR3,2025-09-02,180895.01,6525.43,100.29,99.94,4911.53,0.35,1407867.84,169458.05,1404474.40,-6101.25,-0.09
QTF NPSAR4,2025-09-02,157411.86,6525.43,98.62,99.94,-18571.62,-1.32,1407867.84,169458.05,1404474.40,-6101.25,-1.75
NPSAR4,2025-09-02,157411.86,6525.43,98.62,99.94,-18571.62,-1.32,1407867.84,169458.05,1404474.40,-6101.25,-1.75
QTF NPSAR5,2025-09-02,162547.85,6525.43,98.99,99.94,-13435.63,-0.95,1407867.84,169458.05,1404474.40,-6101.25,-1.38
NPSAR5,2025-09-02,162547.85,6525.43,98.99,99.94,-13435.63,-0.95,1407867.84,169458.05,1404474.40,-6101.25,-1.38
QTF NPSAR6,2025-09-02,171529.58,6525.43,99.63,99.94,-4453.90,-0.32,1407867.84,169458.05,1404474.40,-6101.25,-0.75
NPSAR6,2025-09-02,171529.58,6525.43,99.62,99.94,-4453.90,-0.32,1407867.84,169458.05,1404474.40,-6101.25,-0.76
QTF NPSAR7,2025-09-02,168775.40,6525.43,99.43,99.94,-7208.08,-0.51,1407867.84,169458.05,1404474.40,-6101.25,-0.94
NPSAR7,2025-09-02,168775.40,6525.43,99.43,99.94,-7208.08,-0.51,1407867.84,169458.05,1404474.40,-6101.25,-0.95
QTF NPSAR8,2025-09-02,175328.14,7133.68,99.85,99.90,-655.34,-0.05,1407867.84,168849.80,1404474.40,-6709.50,-0.52
NPSAR8,2025-09-02,175328.14,7133.68,99.85,99.90,-655.34,-0.05,1407867.84,168849.80,1404474.40,-6709.50,-0.53
QTF NPSAR9,2025-09-02,176435.87,5963.16,100.02,99.98,452.39,0.03,1407867.84,170020.32,1404474.40,-5538.98,-0.36
NPSAR9,2025-09-02,176435.87,5963.16,100.01,99.98,452.39,0.03,1407867.84,170020.32,1404474.40,-5538.98,-0.37
QTF SPSAR1,2025-09-02,177909.48,985.18,100.27,100.13,1926.00,0.14,1407867.84,174998.30,1404474.40,-561.00,0.00
SPSAR1,2025-09-02,177909.48,985.18,100.27,100.13,1926.00,0.14,1407867.84,174998.30,1404474.40,-561.00,0.00
QTF SPSAR10,2025-09-02,395354.74,-789.93,100.16,100.18,-608.09,-0.02,3167702.62,396752.76,3160067.38,1744.34,-0.02
SPSAR10,2025-09-02,395354.74,-789.93,100.17,100.19,-608.09,-0.02,3167702.62,396752.76,3160067.38,1744.34,-0.02
QTF SPSAR11,2025-09-02,403278.87,2906.17,100.15,99.92,7316.04,0.23,3167702.62,393056.66,3160067.38,-1951.76,0.00
SPSAR11,2025-09-02,403278.87,2906.17,100.15,99.92,7316.04,0.23,3167702.62,393056.66,3160067.38,-1951.76,0.00
QTF SPSAR12,2025-09-02,406321.15,1977.73,100.16,99.83,10358.32,0.33,3167702.62,393985.10,3160067.38,-1023.32,0.00
SPSAR12,2025-09-02,406321.15,1977.73,100.16,99.83,10358.32,0.33,3167702.62,393985.10,3160067.38,-1023.32,0.00
QTF SPSAR13,2025-09-02,407169.06,1771.01,100.17,99.82,11206.23,0.35,3167702.62,394191.82,3160067.38,-816.60,0.00
SPSAR13,2025-09-02,407169.06,1771.01,100.17,99.82,11206.23,0.35,3167702.62,394191.82,3160067.38,-816.60,0.00
QTF SPSAR2,2025-09-02,177368.48,572.18,100.23,100.13,1385.00,0.10,1407867.84,175411.30,1404474.40,-148.00,0.00
SPSAR2,2025-09-02,177368.48,572.18,100.23,100.13,1385.00,0.10,1407867.84,175411.30,1404474.40,-148.00,0.00
QTF SPSAR3,2025-09-02,177368.48,572.18,100.23,100.13,1385.00,0.10,1407867.84,175411.30,1404474.40,-148.00,0.00
SPSAR3,2025-09-02,177368.48,572.18,100.23,100.13,1385.00,0.10,1407867.84,175411.30,1404474.40,-148.00,0.00
QTF SPSAR4,2025-09-02,177368.48,572.18,100.23,100.13,1385.00,0.10,1407867.84,175411.30,1404474.40,-148.00,0.00
SPSAR4,2025-09-02,177368.48,572.18,100.23,100.13,1385.00,0.10,1407867.84,175411.30,1404474.40,-148.00,0.00
QTF SPSAR5,2025-09-02,168237.66,572.18,99.58,100.13,-7745.82,-0.55,1407867.84,175411.30,1404474.40,-148.00,-0.56
SPSAR5,2025-09-02,168237.66,572.18,99.58,100.13,-7745.82,-0.55,1407867.84,175411.30,1404474.40,-148.00,-0.56
QTF SPSAR6,2025-09-02,170218.23,572.18,99.72,100.13,-5765.25,-0.41,1407867.84,175411.30,1404474.40,-148.00,-0.42
SPSAR6,2025-09-02,170218.23,572.18,99.72,100.13,-5765.25,-0.41,1407867.84,175411.30,1404474.40,-148.00,-0.42
QTF SPSAR7,2025-09-02,172795.28,572.18,99.90,100.13,-3188.20,-0.23,1407867.84,175411.30,1404474.40,-148.00,-0.24
SPSAR7,2025-09-02,172795.28,572.18,99.90,100.13,-3188.20,-0.23,1407867.84,175411.30,1404474.40,-148.00,-0.24
QTF SPSAR8,2025-09-02,172599.31,572.18,99.89,100.13,-3384.17,-0.24,1407867.84,175411.30,1404474.40,-148.00,-0.25
SPSAR8,2025-09-02,172599.31,572.18,99.89,100.13,-3384.17,-0.24,1407867.84,175411.30,1404474.40,-148.00,-0.25
QTF SPSAR9,2025-09-02,172224.78,512.87,99.87,100.14,-3758.70,-0.27,1407867.84,175470.61,1404474.40,-88.69,-0.27
SPSAR9,2025-09-02,172224.78,512.87,99.86,100.13,-3758.70,-0.27,1407867.84,175470.61,1404474.40,-88.69,-0.28
QTF NLONG1,2025-09-02,3154.26,-1711.08,101.89,101.59,3154.26,0.30,1055900.88,1711.08,1053355.79,1711.08,0.00
NLONG1,2025-09-02,3154.26,-1711.08,101.89,101.59,3154.26,0.30,1055900.88,1711.08,1053355.79,1711.08,0.00
QTF NLONG10,2025-09-02,-1163.05,5583.42,101.23,101.34,-1163.05,-0.11,1055900.88,-5583.42,1053355.79,-5583.42,-0.93
NLONG10,2025-09-02,-1163.05,5583.42,101.24,101.35,-1163.05,-0.11,1055900.88,-5583.42,1053355.79,-5583.42,-0.92
QTF NLONG11,2025-09-02,3288.06,-1711.08,103.85,103.53,3288.06,0.31,1055900.88,1711.08,1053355.79,1711.08,0.00
NLONG11,2025-09-02,3288.06,-1711.08,103.85,103.53,3288.06,0.31,1055900.88,1711.08,1053355.79,1711.08,0.00
QTF NLONG12,2025-09-02,-5326.82,5501.36,101.04,101.56,-5326.82,-0.50,1055900.88,-5501.36,1053355.79,-5501.36,-1.19
NLONG12,2025-09-02,-5326.82,5501.36,101.05,101.56,-5326.82,-0.50,1055900.88,-5501.36,1053355.79,-5501.36,-1.18
QTF NLONG13,2025-09-02,5816.87,4540.46,102.03,101.47,5816.87,0.55,1055900.88,-4540.46,1053355.79,-4540.46,0.00
NLONG13,2025-09-02,5816.87,4540.46,102.03,101.47,5816.87,0.55,1055900.88,-4540.46,1053355.79,-4540.46,0.00
QTF NLONG14,2025-09-02,5380.36,5343.89,101.99,101.47,5380.36,0.51,1055900.88,-5343.89,1053355.79,-5343.89,0.00
